Keyword,ad_position_average,ad_position_max,ad_position_min,bid,cpc_average,cpc_max,cpc_min,daily_clicks_average,daily_clicks_max,daily_clicks_min,daily_cost_average,daily_cost_max,daily_cost_min,daily_impressions_average,daily_impressions_max,daily_impressions_min,key,language,loc_id,match,source
optimize,1.06,1.0,1.11,100,0.66,0.72,0.59,0.04,0.05,0.04,0.03,0.03,0.03,2.28,2.51,2.05,optimize,en,2124,exact,scraped
forks,1.06,1.0,1.11,100,0.52,0.58,0.47,0.39,0.42,0.35,0.2,0.22,0.18,11.4,12.54,10.26,forks,en,2124,exact,scraped
highlights,1.06,1.0,1.11,100,9.29,10.22,8.36,0.54,0.59,0.49,5.01,5.52,4.51,5.32,5.85,4.79,highlights,en,2124,exact,scraped
gaming,1.06,1.0,1.11,100,1.48,1.63,1.34,0.03,0.03,0.03,0.04,0.05,0.04,1.52,1.67,1.37,gaming,en,2124,exact,scraped
shells,1.06,1.0,1.11,100,0.46,0.5,0.41,0.05,0.05,0.04,0.02,0.02,0.02,1.52,1.67,1.37,shells,en,2124,exact,scraped
observers,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observers,en,2124,exact,scraped
pick,1.06,1.0,1.11,100,0.41,0.45,0.37,0.13,0.14,0.11,0.05,0.06,0.05,1.52,1.67,1.37,pick,en,2124,exact,scraped
transformers,1.06,1.0,1.11,100,0.67,0.74,0.61,2.54,2.79,2.28,1.71,1.88,1.54,112.88,124.17,101.59,transformers,en,2124,exact,scraped
faster,1.06,1.0,1.11,100,0.25,0.27,0.22,0.04,0.05,0.04,0.01,0.01,0.01,0.76,0.84,0.68,faster,en,2124,exact,scraped
protecting,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protecting,en,2124,exact,scraped
learnings,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,learnings,en,2124,exact,scraped
running,1.06,1.0,1.11,100,0.6,0.66,0.54,0.18,0.2,0.17,0.11,0.12,0.1,10.26,11.29,9.24,running,en,2124,exact,scraped
explorations,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,explorations,en,2124,exact,scraped
books,1.06,1.0,1.11,100,0.58,0.64,0.52,19.9,21.88,17.91,11.51,12.66,10.36,507.2,557.92,456.48,books,en,2124,exact,scraped
reports,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reports,en,2124,exact,scraped
tutorials,1.06,1.0,1.11,100,1.1,1.2,0.99,0.16,0.17,0.14,0.17,0.19,0.15,6.46,7.11,5.81,tutorials,en,2124,exact,scraped
command,1.06,1.0,1.11,100,0.8,0.88,0.72,0.51,0.56,0.46,0.41,0.45,0.37,24.51,26.97,22.06,command,en,2124,exact,scraped
exemples,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,exemples,en,2124,exact,scraped
jain,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jain,en,2124,exact,scraped
explain,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,explain,en,2124,exact,scraped
mean,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mean,en,2124,exact,scraped
sua,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sua,en,2124,exact,scraped
emerging,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,emerging,en,2124,exact,scraped
clone,1.06,1.0,1.11,100,0.97,1.07,0.87,0.05,0.05,0.04,0.04,0.05,0.04,2.28,2.51,2.05,clone,en,2124,exact,scraped
reasoned,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reasoned,en,2124,exact,scraped
consistent,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,consistent,en,2124,exact,scraped
pmthe,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pmthe,en,2124,exact,scraped
westin,1.06,1.0,1.11,100,0.78,0.86,0.7,1.29,1.42,1.16,1.01,1.11,0.91,30.6,33.65,27.54,westin,en,2124,exact,scraped
refer,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,refer,en,2124,exact,scraped
propose,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,propose,en,2124,exact,scraped
webmin,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,webmin,en,2124,exact,scraped
generate,1.06,1.0,1.11,100,1.19,1.3,1.07,0.16,0.17,0.14,0.19,0.21,0.17,2.28,2.51,2.05,generate,en,2124,exact,scraped
address,1.06,1.0,1.11,100,0.49,0.54,0.44,0.41,0.46,0.37,0.2,0.22,0.18,8.55,9.41,7.7,address,en,2124,exact,scraped
ayoosh,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ayoosh,en,2124,exact,scraped
manipulate,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manipulate,en,2124,exact,scraped
streaming,1.06,1.0,1.11,100,0.65,0.71,0.58,3.14,3.45,2.82,2.04,2.24,1.83,77.53,85.29,69.78,streaming,en,2124,exact,scraped
deployments,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,deployments,en,2124,exact,scraped
innovators,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,innovators,en,2124,exact,scraped
finally,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,finally,en,2124,exact,scraped
fake,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fake,en,2124,exact,scraped
project,1.06,1.0,1.11,100,5.43,5.98,4.89,0.45,0.5,0.41,2.47,2.72,2.22,55.49,61.04,49.94,project,en,2124,exact,scraped
scene,1.06,1.0,1.11,100,0.24,0.27,0.22,88.55,97.41,79.7,21.68,23.85,19.51,770.39,847.43,693.35,scene,en,2124,exact,scraped
inspiration,1.06,1.0,1.11,100,0.69,0.76,0.62,0.02,0.02,0.02,0.02,0.02,0.01,1.52,1.67,1.37,inspiration,en,2124,exact,scraped
speak,1.06,1.0,1.11,100,0.34,0.38,0.31,0.09,0.1,0.08,0.03,0.03,0.03,3.04,3.34,2.74,speak,en,2124,exact,scraped
gans,1.06,1.0,1.11,100,1.06,1.16,0.95,0.03,0.03,0.03,0.03,0.04,0.03,0.76,0.84,0.68,gans,en,2124,exact,scraped
interesting,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interesting,en,2124,exact,scraped
idea,1.06,1.0,1.11,100,1.57,1.73,1.41,0.28,0.3,0.25,0.43,0.48,0.39,24.89,27.38,22.4,idea,en,2124,exact,scraped
generation,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,generation,en,2124,exact,scraped
interview,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interview,en,2124,exact,scraped
worth,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,worth,en,2124,exact,scraped
commission,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,commission,en,2124,exact,scraped
end,1.06,1.0,1.11,100,0.53,0.58,0.48,0.04,0.04,0.03,0.02,0.02,0.02,0.76,0.84,0.68,end,en,2124,exact,scraped
result,1.06,1.0,1.11,100,0.02,0.02,0.02,0.08,0.09,0.07,0.0,0.0,0.0,0.76,0.84,0.68,result,en,2124,exact,scraped
involves,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,involves,en,2124,exact,scraped
steps,1.06,1.0,1.11,100,0.55,0.61,0.5,0.49,0.54,0.44,0.27,0.3,0.24,12.92,14.21,11.63,steps,en,2124,exact,scraped
advancing,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,advancing,en,2124,exact,scraped
data,1.06,1.0,1.11,100,0.62,0.68,0.56,0.65,0.71,0.58,0.4,0.44,0.36,34.59,38.04,31.13,data,en,2124,exact,scraped
intelligent,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intelligent,en,2124,exact,scraped
limiting,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,limiting,en,2124,exact,scraped
intensive,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intensive,en,2124,exact,scraped
cuda,1.06,1.0,1.11,100,4.7,5.17,4.23,0.08,0.09,0.07,0.37,0.4,0.33,8.17,8.99,7.35,cuda,en,2124,exact,scraped
networking,1.06,1.0,1.11,100,1.7,1.86,1.53,0.74,0.82,0.67,1.26,1.38,1.13,54.54,59.99,49.09,networking,en,2124,exact,scraped
event,1.06,1.0,1.11,100,1.17,1.29,1.06,0.16,0.17,0.14,0.19,0.21,0.17,9.5,10.45,8.55,event,en,2124,exact,scraped
classifier,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,classifier,en,2124,exact,scraped
theme,1.06,1.0,1.11,100,1.91,2.1,1.72,1.78,1.96,1.61,3.4,3.74,3.06,50.93,56.02,45.84,theme,en,2124,exact,scraped
abords,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,abords,en,2124,exact,scraped
time,1.06,1.0,1.11,100,0.4,0.44,0.36,0.11,0.12,0.1,0.04,0.05,0.04,4.56,5.02,4.1,time,en,2124,exact,scraped
design,1.06,1.0,1.11,100,0.43,0.47,0.39,0.16,0.18,0.15,0.07,0.08,0.06,6.27,6.9,5.64,design,en,2124,exact,scraped
resources,1.06,1.0,1.11,100,0.31,0.35,0.28,0.08,0.09,0.07,0.02,0.03,0.02,1.52,1.67,1.37,resources,en,2124,exact,scraped
think,1.06,1.0,1.11,100,0.38,0.42,0.34,0.05,0.05,0.04,0.02,0.02,0.02,1.52,1.67,1.37,think,en,2124,exact,scraped
initial,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,initial,en,2124,exact,scraped
pass,1.06,1.0,1.11,100,2.41,2.65,2.17,0.01,0.01,0.01,0.03,0.03,0.03,0.76,0.84,0.68,pass,en,2124,exact,scraped
probability,1.06,1.0,1.11,100,0.55,0.61,0.5,0.06,0.07,0.06,0.04,0.04,0.03,1.52,1.67,1.37,probability,en,2124,exact,scraped
youre,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,youre,en,2124,exact,scraped
layer,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,layer,en,2124,exact,scraped
outputs,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,outputs,en,2124,exact,scraped
infrastructural,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,infrastructural,en,2124,exact,scraped
bio,1.06,1.0,1.11,100,0.43,0.47,0.38,0.12,0.14,0.11,0.05,0.06,0.05,2.47,2.72,2.22,bio,en,2124,exact,scraped
fin,1.06,1.0,1.11,100,0.39,0.42,0.35,0.28,0.31,0.26,0.11,0.12,0.1,3.99,4.39,3.59,fin,en,2124,exact,scraped
responding,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,responding,en,2124,exact,scraped
workshop,1.06,1.0,1.11,100,0.41,0.45,0.37,0.05,0.05,0.04,0.02,0.02,0.02,1.52,1.67,1.37,workshop,en,2124,exact,scraped
hills,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hills,en,2124,exact,scraped
background,1.06,1.0,1.11,100,2.46,2.71,2.21,0.01,0.01,0.01,0.02,0.02,0.02,0.76,0.84,0.68,background,en,2124,exact,scraped
sprinters,1.06,1.0,1.11,100,4.03,4.43,3.63,0.01,0.01,0.01,0.04,0.05,0.04,0.76,0.84,0.68,sprinters,en,2124,exact,scraped
tend,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tend,en,2124,exact,scraped
finish,1.06,1.0,1.11,100,1.83,2.01,1.64,0.06,0.07,0.05,0.11,0.12,0.1,1.52,1.67,1.37,finish,en,2124,exact,scraped
questions,1.06,1.0,1.11,100,0.25,0.27,0.22,0.79,0.87,0.71,0.2,0.22,0.18,10.26,11.29,9.24,questions,en,2124,exact,scraped
youve,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,youve,en,2124,exact,scraped
positively,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positively,en,2124,exact,scraped
hold,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hold,en,2124,exact,scraped
second,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,second,en,2124,exact,scraped
reducing,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reducing,en,2124,exact,scraped
requires,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,requires,en,2124,exact,scraped
additional,1.06,1.0,1.11,100,0.23,0.25,0.2,4.55,5.0,4.09,1.03,1.14,0.93,41.24,45.36,37.11,additional,en,2124,exact,scraped
cycliste,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cycliste,en,2124,exact,scraped
differs,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,differs,en,2124,exact,scraped
issues,1.06,1.0,1.11,100,0.08,0.09,0.07,0.04,0.04,0.03,0.0,0.0,0.0,0.76,0.84,0.68,issues,en,2124,exact,scraped
pull,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pull,en,2124,exact,scraped
insights,1.06,1.0,1.11,100,1.3,1.43,1.17,0.28,0.31,0.25,0.37,0.4,0.33,17.67,19.44,15.91,insights,en,2124,exact,scraped
modelos,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,modelos,en,2124,exact,scraped
geradores,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,geradores,en,2124,exact,scraped
initialization,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,initialization,en,2124,exact,scraped
sequences,1.06,1.0,1.11,100,0.44,0.48,0.39,0.2,0.22,0.18,0.09,0.1,0.08,10.07,11.08,9.06,sequences,en,2124,exact,scraped
actions,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,actions,en,2124,exact,scraped
exercises,1.06,1.0,1.11,100,0.64,0.7,0.58,0.47,0.52,0.42,0.3,0.33,0.27,10.26,11.29,9.24,exercises,en,2124,exact,scraped
turn,1.06,1.0,1.11,100,0.74,0.82,0.67,0.06,0.07,0.06,0.05,0.05,0.04,1.52,1.67,1.37,turn,en,2124,exact,scraped
efforts,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,efforts,en,2124,exact,scraped
recurrent,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recurrent,en,2124,exact,scraped
neuronal,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neuronal,en,2124,exact,scraped
custom,1.06,1.0,1.11,100,0.88,0.97,0.8,0.27,0.29,0.24,0.24,0.26,0.21,11.02,12.12,9.92,custom,en,2124,exact,scraped
spark,1.06,1.0,1.11,100,6.0,6.6,5.4,3.22,3.54,2.9,19.32,21.26,17.39,465.2,511.72,418.68,spark,en,2124,exact,scraped
bigdl,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bigdl,en,2124,exact,scraped
technology,1.06,1.0,1.11,100,4.24,4.66,3.81,1.31,1.44,1.17,5.53,6.08,4.98,137.39,151.13,123.65,technology,en,2124,exact,scraped
powering,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,powering,en,2124,exact,scraped
descent,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,descent,en,2124,exact,scraped
fields,1.06,1.0,1.11,100,0.36,0.4,0.33,0.03,0.04,0.03,0.01,0.01,0.01,0.76,0.84,0.68,fields,en,2124,exact,scraped
sciences,1.06,1.0,1.11,100,0.33,0.37,0.3,0.02,0.02,0.01,0.01,0.01,0.0,0.76,0.84,0.68,sciences,en,2124,exact,scraped
advantages,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,advantages,en,2124,exact,scraped
weight,1.06,1.0,1.11,100,0.45,0.5,0.41,0.64,0.7,0.57,0.29,0.32,0.26,22.61,24.88,20.35,weight,en,2124,exact,scraped
variables,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,variables,en,2124,exact,scraped
operators,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,operators,en,2124,exact,scraped
objectives,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,objectives,en,2124,exact,scraped
extracted,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,extracted,en,2124,exact,scraped
segments,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,segments,en,2124,exact,scraped
extent,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,extent,en,2124,exact,scraped
reviewers,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reviewers,en,2124,exact,scraped
ability,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ability,en,2124,exact,scraped
parallelize,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,parallelize,en,2124,exact,scraped
occurring,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,occurring,en,2124,exact,scraped
securing,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,securing,en,2124,exact,scraped
similar,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,similar,en,2124,exact,scraped
collect,1.06,1.0,1.11,100,0.07,0.08,0.07,0.06,0.07,0.06,0.0,0.0,0.0,1.52,1.67,1.37,collect,en,2124,exact,scraped
subscribing,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subscribing,en,2124,exact,scraped
version,1.06,1.0,1.11,100,0.04,0.04,0.04,0.1,0.12,0.09,0.0,0.0,0.0,2.28,2.51,2.05,version,en,2124,exact,scraped
jupyter,1.06,1.0,1.11,100,2.17,2.39,1.95,0.06,0.06,0.05,0.12,0.14,0.11,3.23,3.55,2.91,jupyter,en,2124,exact,scraped
notebook,1.06,1.0,1.11,100,0.64,0.71,0.58,2.58,2.83,2.32,1.66,1.82,1.49,64.99,71.49,58.49,notebook,en,2124,exact,scraped
lecture,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lecture,en,2124,exact,scraped
suggests,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,suggests,en,2124,exact,scraped
trying,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trying,en,2124,exact,scraped
actual,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,actual,en,2124,exact,scraped
engineered,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,engineered,en,2124,exact,scraped
escaping,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,escaping,en,2124,exact,scraped
initially,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,initially,en,2124,exact,scraped
established,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,established,en,2124,exact,scraped
self,1.06,1.0,1.11,100,1.15,1.26,1.03,0.19,0.21,0.17,0.21,0.24,0.19,2.28,2.51,2.05,self,en,2124,exact,scraped
hosting,1.06,1.0,1.11,100,14.39,15.83,12.95,1.37,1.5,1.23,19.68,21.65,17.72,78.29,86.12,70.46,hosting,en,2124,exact,scraped
stories,1.06,1.0,1.11,100,0.63,0.7,0.57,0.29,0.32,0.26,0.18,0.2,0.16,4.75,5.23,4.28,stories,en,2124,exact,scraped
modified,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,modified,en,2124,exact,scraped
prices,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prices,en,2124,exact,scraped
predict,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,predict,en,2124,exact,scraped
ils,1.06,1.0,1.11,100,0.31,0.34,0.28,0.23,0.25,0.21,0.07,0.08,0.06,11.97,13.17,10.77,ils,en,2124,exact,scraped
explains,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,explains,en,2124,exact,scraped
island,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,island,en,2124,exact,scraped
repositories,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,repositories,en,2124,exact,scraped
simple,1.06,1.0,1.11,100,9.41,10.35,8.46,0.31,0.34,0.28,2.92,3.21,2.63,17.86,19.65,16.08,simple,en,2124,exact,scraped
script,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,script,en,2124,exact,scraped
connected,1.06,1.0,1.11,100,0.28,0.31,0.25,0.31,0.34,0.28,0.09,0.1,0.08,6.46,7.11,5.81,connected,en,2124,exact,scraped
mind,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mind,en,2124,exact,scraped
sampling,1.06,1.0,1.11,100,1.05,1.15,0.94,0.01,0.01,0.01,0.01,0.01,0.01,0.76,0.84,0.68,sampling,en,2124,exact,scraped
resulting,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,resulting,en,2124,exact,scraped
model,1.06,1.0,1.11,100,0.31,0.34,0.28,0.06,0.07,0.06,0.02,0.02,0.02,3.04,3.34,2.74,model,en,2124,exact,scraped
shutdown,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shutdown,en,2124,exact,scraped
reboot,1.06,1.0,1.11,100,0.44,0.49,0.4,0.24,0.26,0.21,0.11,0.12,0.1,5.51,6.06,4.96,reboot,en,2124,exact,scraped
sharing,1.06,1.0,1.11,100,0.2,0.22,0.18,0.09,0.1,0.08,0.02,0.02,0.02,1.52,1.67,1.37,sharing,en,2124,exact,scraped
confidentiality,1.06,1.0,1.11,100,0.58,0.64,0.52,0.38,0.41,0.34,0.22,0.24,0.2,10.64,11.71,9.58,confidentiality,en,2124,exact,scraped
checked,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,checked,en,2124,exact,scraped
summing,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,summing,en,2124,exact,scraped
video,1.06,1.0,1.11,100,0.31,0.34,0.28,2.52,2.78,2.27,0.77,0.85,0.7,66.51,73.16,59.86,video,en,2124,exact,scraped
teslas,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,teslas,en,2124,exact,scraped
compute,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,compute,en,2124,exact,scraped
efficiently,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,efficiently,en,2124,exact,scraped
happens,1.06,1.0,1.11,100,0.05,0.05,0.04,0.05,0.05,0.04,0.0,0.0,0.0,0.76,0.84,0.68,happens,en,2124,exact,scraped
alerted,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alerted,en,2124,exact,scraped
turns,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,turns,en,2124,exact,scraped
explained,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,explained,en,2124,exact,scraped
humanity,1.06,1.0,1.11,100,0.64,0.7,0.58,0.44,0.49,0.4,0.28,0.31,0.25,8.74,9.62,7.87,humanity,en,2124,exact,scraped
responses,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,responses,en,2124,exact,scraped
deployment,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,deployment,en,2124,exact,scraped
scratch,1.46,1.31,1.6,100,0.62,0.68,0.56,0.8,0.88,0.72,0.5,0.55,0.45,5.51,6.06,4.96,scratch,en,2124,exact,scraped
offerings,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offerings,en,2124,exact,scraped
conferences,1.06,1.0,1.11,100,0.82,0.9,0.74,0.05,0.06,0.05,0.04,0.05,0.04,4.56,5.02,4.1,conferences,en,2124,exact,scraped
believed,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,believed,en,2124,exact,scraped
agis,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,agis,en,2124,exact,scraped
webs,1.06,1.0,1.11,100,0.98,1.08,0.89,0.56,0.61,0.5,0.55,0.6,0.49,4.94,5.43,4.45,webs,en,2124,exact,scraped
calculate,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,calculate,en,2124,exact,scraped
softwares,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,softwares,en,2124,exact,scraped
libraries,1.06,1.0,1.11,100,0.67,0.74,0.61,0.03,0.04,0.03,0.02,0.03,0.02,1.52,1.67,1.37,libraries,en,2124,exact,scraped
materials,1.06,1.0,1.11,100,0.29,0.32,0.26,0.02,0.03,0.02,0.01,0.01,0.01,0.76,0.84,0.68,materials,en,2124,exact,scraped
entirely,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,entirely,en,2124,exact,scraped
technologies,1.06,1.0,1.11,100,6.65,7.31,5.98,0.08,0.08,0.07,0.51,0.56,0.46,3.99,4.39,3.59,technologies,en,2124,exact,scraped
office,1.06,1.0,1.11,100,0.77,0.85,0.69,73.9,81.29,66.51,56.81,62.5,51.13,1396.93,1536.62,1257.24,office,en,2124,exact,scraped
macos,1.06,1.0,1.11,100,0.98,1.07,0.88,0.11,0.12,0.1,0.1,0.12,0.09,3.99,4.39,3.59,macos,en,2124,exact,scraped
texts,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,texts,en,2124,exact,scraped
bacterial,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacterial,en,2124,exact,scraped
translation,1.06,1.0,1.11,100,0.98,1.08,0.88,0.47,0.52,0.43,0.47,0.51,0.42,26.22,28.85,23.6,translation,en,2124,exact,scraped
tensorflow,1.06,1.0,1.11,100,3.44,3.78,3.09,0.26,0.28,0.23,0.88,0.97,0.79,15.2,16.72,13.68,tensorflow,en,2124,exact,scraped
